id;rank;review
452;1;"Es un hotel de casas adosadas... está relativamente cerca de la playa. hasta ahí bien, hasta q llegas a la habitación... es carisimo pa lo q es. No es un 3 estrellas ni de broma, como mucho 2. Es viejisimo...
"
453;1;"Tuve que ir al Puerto de Santa maria por trabajo y ya me aloje en ese hotel para pasar el fin de semana, y en que mala hora reserve por inernet el dichoso hotel. Pienso que tiene categoria de hostal, esta algo lejos de la playa, las habitaciones bajas con ""bichitos"", y para colmo un ruido insoportable de los aires acondicionados que hizo imposible que se conciliara el sueño, al extremo que tuve que marcharme a casa de madrugada. Es un buen hotel para recomendarlo a tu peor enemigo
"
454;5;"El servicio desde la recepción al ultimo camarero perfecto, muy amables y serviciales. Buena limpieza en las habitaciones y demás. La habitación podría ser un poco mas grande, pero está bien equipada tanto el baño como el resto. El desayuno de buffet bueno y variado y el resto de comidas satisfactorias. Buenas y variadas. La cena de Nochevieja excelente, lo mismo que el cotillón. Lo que menos me gustó fue que esta un poco alejado del centro pero un taxi costaba menos de 5 euros
"
455;4;"En general no esta mal , se puede mejorar , el trato del personal encantador , sobre todo el de (creo que era el jefe de sala ) Daniel Pecho, un encanto de persona , un pequeño fallo no hay escobilla en el baño............... por lo demas muy acogedor
"
456;2;"Este sábado he estado en una boda y no ha estado nada mal a excepción de la atención de los camareros (sobre todo el del chiringuito de la piscina), la verdad es que la simpatía ha brillado por su ausencia. Es cierto que no se les paga por ser simpáticos pero un poco de amabilidad nunca viene mal y sobre todo si es para con una señora mayor.
"
457;2;"Estuvimos 5 días en Noviembre a 50€ noche en MP. Las habitaciones regular, el agua caliente unos días funcionó y otros no, el desayuno justito y ""lo mejor"" la cena ""A LA CARTA"". Te has de poner tú la mesa, pides un plato y te ponen algo que no es lo que has pedido, mi mujer pidió dos noches una ensalada y las dos noches eran distintas. A mí me sirvieron una hamburguesa QUEMADA y EN PAN DE MOLDE que ni siquiera tuvieron la deferencia de tostar un poco. Como resultado de todo esto acabamos cenando fuera del hotel. Vamos como para recomendárselo a tus amigos...
"
458;3;"Al entrar en la habitacion un olor a cañerias insoportable; así los 2 dias que estuvimos. La cena tiene 3 platos a elegir y otros 3 de segundo con postre, congelados y brik de sopa dados la vuelta. El desayuno buffe bien. El personal muy amable.
"
459;4;"Estuve en este hotel pasando el fin de semana con mi pareja y quedé satisfecha con la experiencia. Está ubicado en una zona de dunas cerca de la playa, un paraje muy bonito, pero hace falta el coche para ir la zona de bares de Puerto Sherry o al centro del pueblo. Las habitaciones son pequeñas casitas equipadas con lo básico, pero para nosotros suficiente. El personal fue muy agradable. He leído comentarios negativos sobre la limpieza, pero en mi caso la habitación estaba limpia. Evidentemente está en mitad de un entorno natural, es plena naturaleza y hay que tener en cuenta que te puedes encontrar alguna araña o insecto en la habitación, pero eso es difícil de evitar estando el hotel rodeado de bosque. Solo una pega: el parking no se reserva, con lo cual si tienen una celebración tipo comunión se llena para ese rato y el cliente que ha ido para varios días tiene que aparcar en la calle. Seguro que repetiría.
"
460;4;"Hola, me gustaría dar mi humilde opinión sobre este hotel. Para mi es totalmente recomendable tanto en invierno como verano, aunque si la climatología es buena es más acogedor y agradable. Es un hotel muy tranquilo, una ubicación muy natural, rodeado de pinares y gran vegetación y muy cerca de la playa. Todas las instalaciones exteriores muy cuidadas y limpias. Las habitaciones todas remodeladas, digo todas porque al ser representante me alojo asiduamente en este establecimiento. Son cómodas, baños completos y sobre todo la amabilidad del personal.
"
461;3;"El establecimiento es bastante económico, por lo que lo recomiendo calidad-precio, aunque no tiene lujos está bien, con una buena y agradable piscina y parking incluido. Lo que no es bueno es el desayuno, pésimo, por lo que os recomiendo que os lo ahorréis y os vayáis a un bar cercano.
"
462;1;"hola daré mi opinion ya que e estado instalada en este excasamente 2 dias y iva para 4 dias, cuidado con la limpieza de habitaccion tiene una lampara en el centro que esta llena de MIERDA las colchas no han visto el agua ni el jabon ,el espejo por la parte de arriba habia dunas de polvo del suelo ala puerta abia tres centimetros de hueco que entra FRIO .el aire acondicionado antes de usarlo que pidan que benga mantenimiento a limpiar los filtros pues que estan los filtros atrancados de polvo y encima tienen la desfachated de poner una etiketa de aire desinfestado lo cual que eeso es mentira y es ilegal ya que no viene ni con la maquina del aire ni nada , el baño el gres que tiene puesto alado de la bañera tiene incrustacciones de mierda lo unico bueno que tiene es la ubicacción pero bamos que no lo recomiendo para nada anoser que querais dormir entre vichos .... i basura la persona que se instale en el ""hotel"" puede comprobar lo que estoy diciendo y ""OJO AIRE ACONDICIONADO QUE PIDAN QUE LE LIMPIEN LOS FLITROS Y QUE LA PERSONA QUE HAYA ALQUILADO LA ABITACCION LO COMPRUEBE CUANDO SE LO QUITEN COMO Y CUANDO LO PONGA"" porcierto la maquina de aire acondicionado emite tal ruido que por la noche no se puede usar o si la usas no duermesCON ESTAS INDICACCIONES QUE ACABO DE EXPLICAR YO NO IRIA NI A GASTOS PAGADOS YA QUE ESTA APLAGADO DE POLVO SUCIEDAD..... ETC LO UNICO QUE SE PREOCUPAN DE LA LIMPIEZA ES EL ESTERIOR QUE ES LO QUE ESTA MUI LIMPIO I PRESENTABLE PERO POR LO DE ADENTRO DEJA MUCHISIMO QUE DESEAR Y ES MAS E PUESTO UNA RECLAMACCION EN CONSUMO
"
463;2;"Aunque pueda afectarle el hecho de valorarle en temporada baja (éramos un grupo de la 3ª edad con ocupación prácticamente exclusiva para nosotros), se nota que le falta mantenimiento. La situación es buena, en las afueras y próximo a la playa, en un bonito pinar. La comida, bufete, es poco opinable porque estaba ajustada para el grupo y a un pequeño presupuesto, no obstante considero que dejaba que desear
"
464;4;"Recientemente adquiri por la pagina buscounchollo. com un paquete de dos noches con media pension (desayuno y cena, bebida no incluida) por 109e para dos personas, y lo utilice en el puente de Noviembre 2012. Elegi este lugar porque estaba cerca de Cadiz capital, y me serviria para ver toda aquella zona que ya conocia. No conocia el lugar, esta un poco alejado de el puerto, pero andando en 20 minutos te pones en el centro. Nada mas llegar al medio dia , me explico el recepcionista todos los horarios que tenia el hotel de comidas , y que se podia elegir dos comidas al dia, desayuno y almuerzo o cena, cosa que en otros sitios con MP solo dan desayuno y cena. Me dio planos de la zona e información de los horarios del transporte publico de alli al pedirselos , atendiendome muy amablemente. Al llegar a la habitación asignada vimos el complejo, en una zona muy tranquila y con mucha naturaleza alrededor. Las habitaciones eran pareadas de una planta, tipo pelicula americana. La habitación estaba correcta, con dos camitas de 90cms mesita, tv led de 22"" y baño completo . Todo limpio y correcto. Por la noche tuvimos la primera cena , y el servicio es bufet libre, con comida casera y con varios platos a elegir, todo estaba muy bueno y los camareros y cocineros eran muy serviciales y profesionales. Tuve la oportunidad de probar platos de la tierra como atun marinado. Por la mañana el desayuno tambien fue bufet libre tipo desayuno continental , y tampoco esta mal. Es un sitio estupendo para moverse por la zona en coche, y si no , ir andando 20 minutos por el paseo a coger el ferry y en 15 minutos esta uno en Cadiz capital. Recomiendo este hotel por la tranquilidad, sus zonas verdes , el personal del hotel , y su relaccion calidad/precio tan bueno.
"
465;3;"Para quien quiere estar en la ciudad de Cadiz el hotel esta bastante lejos. Solo si te vas en coche. La playa cercana es fea, con vistas al puerto, pero tiene un paseo bonico para quien quiere hacer deporte. El hotel tiene habitaciones como casitas y eso esta bastante bien, me ha gustado esa forma. Puedes salir a dar una vuelta en el pueblo y comer algunas tapas ricas pero el pueblo se duerme a las 22:00 o antes. Para quienes no tiene otra opción podeis quedar ahi unos 2 dias pero con vehiculo para visitar otros sitios.
"
466;4;"es un hotel para desconectar , muy tranquilo , al no estar tan en el centro de la ciudad , si vas con coche mejor , porque hay un paseito de 15/10 minutos al centro andando , pero a nosotros no se nos hizo pesado , la piscina muy bien , siempre habia hamacas disponibles y sitios de sol y sombra , la comida del buffet de calidad y casera , lo unico el desayuno un poco repetitivo la gente de recepcion y las señoras de la limpieza todos encantadores
"
467;1;"No tendria palabras para describir lo pesimo que es estoi casado y nos metieron en habitacion con camas separadas de ""90"" en fin sin cabeceros enlas camas la mesita de noche con el cajon que se caia al suelo el aire acondicionado dava miedo encenderlo parecia un cortacesped 5 noches sin dormir en fin y el cuarto de baño tendria 20 años pesimo(habitacion 59)y si no teneis perro no vallais porque huele a mierda por las mañanas el cesped que no veas no os lo recomiendo la verdad buscar otra cosa por el puerto.......
"
468;4;"El hotel està bastante bien,,tienes tu parcelita para tu perro, muy curiosa y bien cuidada, la habitacion muy bien, su piscina que es perfecta para darte un buen chapuzon,,con sus hamacas y servicio de bar,,lo unico malo del hotel es el CAFE(horrendo, malìsimo),tienes la opcion de pedirlo de maquina(previo pago)con lo cual recomendarìa que no se contratara el servicio de desayuno,,le dirìa al sr. Segisfredo(director) que lo probara y valorara, hay un restaurante enfrente que por 2 € te ponen un cafè y un buen bocata de jamon con tumaca. Los empleados,,,sr. Escalate(recepcion),sr. Diaz(mantenimiento),sr. Pecho(camarero) y las chicas de servicio de habitaciones,,todos ellos muy amables y atentos. La ubicacion esta muy bien,,la playa esta a un paseíllo y cerca.
"
469;1;"Esta semana (segunda semana se julio de 2012) estuvimos en este hotel (Dunas Puerto ***), me empecé a encontrar mal por la tarde (después de bañarme en la piscina) y me puse a vomitar y con mareos. La cena (que fue en el restaurante - buffet del hotel) la vomité también. Mi mujer me llevo a urgencias del Hospital del Puerto de Santa María y me tuvieron ingresado durante 6 horas. Cuando llegamos al hospital nos encontramos con 4 personas que estaban en la misma situación, eran nuestros vecinos de la habitación de al lado. Al llegar al hotel de madrugada, había una inspección, ya que el hospital avisó a Sanidad. A la mañana siguiente nos enteramos que más de 15 personas estaban enfermos con gastroenteritis o gastritis, los que ya habían ido al hospital nos contaron lo mismo que nos paso a nosotros y el resto se marcharon sin desayunar a urgencias. El director del hotel tiene muy poca profesionalidad y muy poca vergüenza, no tiene ninguna empatía por los clientes. Nos alegó que no se hacía responsable de la situación y que no iba a gestionar ningún procedimiento al respecto, alegó que más adelante mandaría una circular a los clientes (que nosotros no vimos). En la reunión que mantuvimos con él intentó desviar el tema varias veces y evitar su responsabilidad alegando que no hay pruebas evidentes de que el problema estuviera en el hotel y comparó la situación con el caso de la niña Mari Luz, algo que nos pareció fuera de lugar y desagradable. Dijo que no nos devolvía el dinero del tiempo que no hemos disfrutado de nuestras vacaciones en un tono muy despectivo e irascible. Luego intentó echar de su despacho y del hotel a mi mujer porque le dijo a unos clientes que se marcharan para no contagiarse. La comida es bastante mala y repiten platos cada día. El café del desayuno es el café del avión (te lo tomas y vas volando al baño). Te cobran la bebida en la comida y la cena (en esto alucinamos). Las habitaciones tienen un tamaño mediano, todas las habitaciones tienen camas separadas. Los baños son sencillos, pero las mamparas de las bañeras pequeñas para una persona de estatura media. Es muy caro para lo que ofrecen. Los camareros y el personal (excepto el director) tienen un trato correcto.
"
